utt_id	text
32_10222_4_321_01_220120-003324_bem_b8a_elicit_2	This man looks like a normal person, he has long hair and a big and long nose.
32_10225_2_321_01_220120-004236_bem_b8a_elicit_1	It looks like the child is just alone.
32_10225_4_321_01_220120-004236_bem_b8a_elicit_2	It looks like at this time the sea is very deep and there are waves.
32_10265_2_321_01_220120-144215_bem_b8a_elicit_1	It looks like they have welcomed a very famous group of singers in this building at this time. There is dancing, singing and clapping.
32_10294_0_321_01_220120-224910_bem_b8a_elicit_0	Three dogs, two big ones and one small one are in the bush.
32_10294_2_321_01_220120-224910_bem_b8a_elicit_1	It seems these three dogs that are in the bush at this time are fighting for something. Two old dogs have bitten what they are fighting for in their mouths.
32_10294_4_321_01_220120-224910_bem_b8a_elicit_2	The smaller one and the bigger one are brown and the other one is black and white.
32_10315_0_321_01_220121-011546_bem_b8a_elicit_0	An elderly white man is standing on an erect sitting wall that has been built on top of a rock.
32_10315_2_321_01_220121-011546_bem_b8a_elicit_1	This elderly white man who is on the statue looks fat and short. He is wearing a thick jersey and a hat and he has stretched his hands.
32_10315_4_321_01_220121-011546_bem_b8a_elicit_2	This place where this old man is looks beautiful. The stone where this statue has been built is made of stone and it is on a high mountain so it looks nice.
32_10330_0_321_01_220121-090745_bem_b8a_elicit_0	a man and an old man are inside a room
32_10330_4_321_01_220121-090745_bem_b8a_elicit_2	An old man wearing a white shirt is seated on a chair and a young man wearing a grey shirt and trousers and a blue flower on his shirt.
32_10367_0_321_01_220123-133737_bem_b8a_elicit_0	Men and women are standing outside in front of buildings while others are seated.
32_10367_2_321_01_220123-133737_bem_b8a_elicit_1	The shop they are standing on is a shop where they sell different things. In this shop there are clothes for men and women.
32_10367_4_321_01_220123-133737_bem_b8a_elicit_2	On their left there is a man sitting on a chair, it seems they have come to go to the next restaurant.
32_4487_0_321_01_211111-172306_bem_e94_elicit_0	Young boys are in the bush playing with bicycles.
32_4487_2_321_01_211111-172306_bem_e94_elicit_1	These four men who are on the bicycles are carrying their friends on the chair behind the bicycles.
32_4487_4_321_01_211111-172306_bem_e94_elicit_2	The boys are playing in a bush full of trees and mountains.
32_4544_0_321_01_211112-002913_bem_e94_elicit_0	Three white gentlemen are standing and receiving awards.
32_4544_2_321_01_211112-002913_bem_e94_elicit_1	These people look like they are playing a game of swimming.
32_4544_4_321_01_211112-002913_bem_e94_elicit_2	Yes that's why I can see they are holding flowers in their hands and they are hugging.
32_4566_0_321_01_211113-004209_bem_e94_elicit_0	A white young boy is standing in the ground holding a racket.
32_4566_2_321_01_211113-004209_bem_e94_elicit_1	Is this man alone in the ground?
32_4566_4_321_01_211113-004209_bem_e94_elicit_2	Two people behind him are also seated watching the game.
32_4588_0_321_01_211113-012942_bem_e94_elicit_0	Two ladies and a man are walking.
32_4588_2_321_01_211113-012942_bem_e94_elicit_1	It looks like they are in the middle of the mountains.
32_4588_4_321_01_211113-012942_bem_e94_elicit_2	One man and one woman have bags on their backs and they have cameras.
32_4637_0_321_01_211112-180212_bem_e94_elicit_0	Young women and older men are at a game.
32_4637_2_321_01_211112-180212_bem_e94_elicit_1	I think they are at a running competition
32_4637_4_321_01_211112-180212_bem_e94_elicit_2	In the middle of the road where they are running there are two men who are watching what is happening.
32_4685_0_321_01_211112-230219_bem_e94_elicit_0	A young man is in a vehicle.
32_4685_2_321_01_211112-230219_bem_e94_elicit_1	It is a vehicle that is used for different jobs.
32_4685_4_321_01_211112-230219_bem_e94_elicit_2	Yes it is true and he is wearing a blue trousers.
32_10222_1_322_02_220120-120940_bem_b40_elicit_0	What is this man in the shop doing at this time?
32_10222_3_322_02_220120-120940_bem_b40_elicit_1	How is this man in the shop looking like?
32_10225_1_322_02_220120-123010_bem_b40_elicit_0	Who is this young girl who is playing near the sea with?
32_10225_3_322_02_220120-123010_bem_b40_elicit_1	What is on the sea where this young girl is?
32_10265_1_322_02_220120-225152_bem_b40_elicit_0	What is happening in this building where these people of different ages are gathered?
32_10265_3_322_02_220120-225152_bem_b40_elicit_1	What do you think is in this building where these people are gathered?
32_10294_1_322_02_220121-100327_bem_b40_elicit_0	What does it look like these three dogs are doing at this time?
32_10294_3_322_02_220121-100327_bem_b40_elicit_1	How are these three dogs that are fighting for food looking?
32_10315_1_322_02_220121-195216_bem_b40_elicit_0	How is this elderly white man standing on the metal bar looking?
32_10315_3_322_02_220121-195216_bem_b40_elicit_1	How is this place where this elderly white man is looking?
32_10330_1_322_02_220323-220050_bem_c25_elicit_0	a man is holding a four storey building and has lifted his left leg
32_10330_3_322_02_220323-220050_bem_c25_elicit_1	What are the man and the old man wearing?
32_10367_1_322_02_220323-231940_bem_c25_elicit_0	There is a tall man wearing black clothes and a woman wearing black clothes with white hair and they are standing outside a shop.
32_10367_3_322_02_220323-231940_bem_c25_elicit_1	It looks like they have come to buy clothes and in front of them there are two women who are standing with male statues.
32_10393_1_322_02_220324-002458_bem_c25_elicit_0	What kind of clothes are this man and woman wearing?
32_10393_3_322_02_220324-002458_bem_c25_elicit_1	Where is this man and woman where there is water?
32_10403_1_322_02_220324-003825_bem_c25_elicit_0	This woman wearing a dress with flowers looks like the mother of these four children.
32_10403_3_322_02_220324-003825_bem_c25_elicit_1	It looks like they are outside a house made of wood.
32_4487_1_322_02_211110-191038_bem_947_elicit_0	Four are on their bicycles while the rest are just standing.
32_4487_3_322_02_211110-191038_bem_947_elicit_1	They seem to be very happy as they ride their bicycles.
32_4544_1_322_02_211111-075012_bem_947_elicit_0	What do you think the rewards are for?
32_4544_3_322_02_211111-075012_bem_947_elicit_1	Looking at how these men are dressed, it's true they play swimming games.
32_4566_1_322_02_211111-085329_bem_947_elicit_0	It looks like this child is playing a game of throwing and breaking the ball.
32_4566_3_322_02_211111-085329_bem_947_elicit_1	No she can't go in the ground alone. Maybe she is with her parents.
32_4588_1_322_02_211111-092826_bem_947_elicit_0	Where are these men and women?
32_4588_3_322_02_211111-092826_bem_947_elicit_1	I agree they are walking in the middle of the mountains and there are trees on the side of the road.
32_4637_1_322_02_211112-090015_bem_947_elicit_0	What kind of games are these boys and girls playing?
32_4637_3_322_02_211112-090015_bem_947_elicit_1	Yes it is true and there are two ladies in front who are wearing black shorts.
32_4685_1_322_02_211112-102323_bem_947_elicit_0	What kind of car is this man in?
32_4685_3_322_02_211112-102323_bem_947_elicit_1	he is wearing a white shirt as he is sitting in the car
33_10468_0_331_01_220128-155428_bem_b40_elicit_0	Different black men and women of different ages are in one place.
33_10468_2_331_01_220128-155428_bem_b40_elicit_1	These black people are wearing clothes of different colors and the two men are shirtless with tummies in front and the two women have scattered hair.
33_10468_4_331_01_220128-155428_bem_b40_elicit_2	This place looks like a farm that is under a mountain and it looks like these people live near a small house made of grass.
33_10494_0_331_01_220129-041723_bem_b40_elicit_0	Different men are in a very big stadium in broad day light.
33_10494_2_331_01_220129-041723_bem_b40_elicit_1	This stadium looks big and there is green grass and a short fence.
33_10494_4_331_01_220129-041723_bem_b40_elicit_2	These men who are in two teams, one is wearing white and the other one red are playing football.
33_10549_0_331_01_220130-074808_bem_b40_elicit_0	A number of men wearing the same clothes are in the forest in the afternoon.
33_10549_2_331_01_220130-074808_bem_b40_elicit_1	This place is in the forest where there are big tall green trees.
33_10549_4_331_01_220130-074808_bem_b40_elicit_2	These men are at this place with huge machines that they use to make metal and they are making a rail line.
33_10632_0_331_01_220324-221620_bem_c25_elicit_0	A young white man is holding a ball in his hands.
33_10632_2_331_01_220324-221620_bem_c25_elicit_1	At this time it looks like this young white man is playing rugby in the ground.
33_10632_4_331_01_220324-221620_bem_c25_elicit_2	This young white man who is throwing the ball looks tall and he is wearing a short white short.
33_10661_0_331_01_220325-063014_bem_c25_elicit_0	Two white men are walking in a tarred road.
33_10661_2_331_01_220325-063014_bem_c25_elicit_1	These two white men who are in a tarred road look tall and fat.
33_10661_4_331_01_220325-063014_bem_c25_elicit_2	Two white men on a tarred road are wearing black trousers and one is wearing a white shirt.
33_10667_0_331_01_220325-064102_bem_c25_elicit_0	A white mother and her two white children are on a weighing scale.
33_10667_2_331_01_220325-064102_bem_c25_elicit_1	It seems this white mother and her two young children at this time are playing on a swing.
33_10697_0_331_01_220325-080526_bem_c25_elicit_0	A white man wearing a black shirt and trousers is on the road alone.
33_10697_2_331_01_220325-080526_bem_c25_elicit_1	This road looks big and there are few people or vehicles passing and there is a lot of snow.
33_10697_4_331_01_220325-080526_bem_c25_elicit_2	This man is trying to get his red car out of the snow.
33_4736_0_331_01_211109-135020_bem_c25_elicit_0	Two white women are seated in a bush.
33_4736_2_331_01_211109-135020_bem_c25_elicit_1	The woman behind is also holding the food she is eating.
33_4736_4_331_01_211109-135020_bem_c25_elicit_2	There are a lot of bags where they are sitting, it seems they are on a journey.
33_4759_0_331_01_211109-161732_bem_c25_elicit_0	A group of people are in a public place
33_4759_2_331_01_211109-161732_bem_c25_elicit_1	One man is wearing a white shirt and the other one a black one
33_4759_4_331_01_211109-161732_bem_c25_elicit_2	On top of the building there are two posters with road signs
33_4785_0_331_01_211109-184821_bem_c25_elicit_0	white men are running in the road
33_4785_2_331_01_211109-184821_bem_c25_elicit_1	there are three men running
33_4785_4_331_01_211109-184821_bem_c25_elicit_2	The young man in front of his friends is happy because he is coming out first in the race.
33_4806_0_331_01_211109-194921_bem_c25_elicit_0	One lady is in a place where there is a group of people sitting
33_4806_2_331_01_211109-194921_bem_c25_elicit_1	She has turned behind and she is carrying a black bag.
33_4806_4_331_01_211109-194921_bem_c25_elicit_2	The people seated in the crowd look happy and they are having something to drink.
33_4816_0_331_01_211109-213941_bem_c25_elicit_0	There are a lot of people in a football pitch.
33_4816_2_331_01_211109-213941_bem_c25_elicit_1	the players are in a sports field, others are wearing yellow shirts and black shorts
33_4816_4_331_01_211109-213941_bem_c25_elicit_2	Some of the players are black and others are white and there is a goal post where they are playing from.
33_4837_0_331_01_211109-233930_bem_c25_elicit_0	One brown dog is running in the road
33_4837_2_331_01_211109-233930_bem_c25_elicit_1	On the side of the road where the dog is there is green grass
33_4849_0_331_01_211110-001941_bem_c25_elicit_0	A group of white people are at a market place where they are selling different things
33_4849_2_331_01_211110-001941_bem_c25_elicit_1	They are selling different things in this market such as bananas, potatoes and vegetables.
33_4849_4_331_01_211110-001941_bem_c25_elicit_2	Behind the market there are a lot of big buildings
33_4934_0_331_01_211111-000424_bem_c25_elicit_0	A group of different people are at the beach
33_4934_2_331_01_211111-000424_bem_c25_elicit_1	Some people are seated near the river while others are lying down
33_4934_4_331_01_211111-000424_bem_c25_elicit_2	Others are swimming in the river and there are boats at a distance.
33_4941_2_331_01_211111-002206_bem_c25_elicit_1	The woman has a phone on her ears.
33_4941_4_331_01_211111-002206_bem_c25_elicit_2	He is wearing a red shirt and has a handbag on his back.
